,date,plume_lat,plume_lon,emission,source_type,ipcc
319,26/10/2019,32.68029,-104.08401,560.386149,compressor,1B2 Oil & Natural Gas
320,16/10/2019,32.204924,-103.91295,227.2199739,compressor,1B2 Oil & Natural Gas
321,07/10/2019,31.940772,-103.86742,560.7541526,tank,1B2 Oil & Natural Gas
322,27/10/2019,32.315709,-104.1176,235.559147,tank,1B2 Oil & Natural Gas
323,13/10/2019,32.658579,-104.25882,169.4743089,compressor,1B2 Oil & Natural Gas
324,31/10/2019,31.272245,-103.38509,438.382506,well,1B2 Oil & Natural Gas
325,18/10/2019,32.380121,-101.60036,256.926525,tank,1B2 Oil & Natural Gas
326,31/10/2019,31.289822,-103.17821,72.6570895,tank,1B2 Oil & Natural Gas
327,26/07/2021,32.0264796,-101.78878,185.686335,pipeline,1B2 Oil & Natural Gas
328,20/10/2019,32.0264796,-101.78878,185.686335,tank,1B2 Oil & Natural Gas
329,26/07/2021,31.732891,-101.78878,96.70993584,pipeline,1B2 Oil & Natural Gas
330,20/10/2019,31.732891,-101.78878,96.70993584,tank,1B2 Oil & Natural Gas
331,20/10/2019,31.9030824,-101.87236,164.368534,tank,1B2 Oil & Natural Gas
332,28/10/2019,30.994916,-103.02383,298.864182,pipeline,1B2 Oil & Natural Gas
333,10/10/2019,31.568531,-101.60289,1209.04604,tank,1B2 Oil & Natural Gas
334,19/10/2019,32.035412,-103.58357,384.7688502,tank,1B2 Oil & Natural Gas
335,01/11/2019,31.49001,-102.66594,319.412061,pipeline,1B2 Oil & Natural Gas
336,31/10/2019,31.067016,-103.44667,139.470229,well,1B2 Oil & Natural Gas
337,23/10/2019,31.914065,-102.74515,346.365702,pipeline,1B2 Oil & Natural Gas
338,28/10/2019,31.034135,-102.87764,1609.9218,tank,1B2 Oil & Natural Gas
339,31/10/2019,31.243156,-103.26165,217.45382,tank,1B2 Oil & Natural Gas
340,26/10/2019,32.938119,-103.58132,543.414518,well,1B2 Oil & Natural Gas
341,13/10/2019,32.17244,-104.33582,257.748947,tank,1B2 Oil & Natural Gas
342,11/10/2019,31.678635,-104.1285,1189.83076,tank,1B2 Oil & Natural Gas
343,10/10/2019,31.652795,-101.661,260.720904,tank,1B2 Oil & Natural Gas
344,02/11/2019,32.051851,-103.61351,265.379184,tank,1B2 Oil & Natural Gas
345,20/10/2019,31.9054338,-101.73374,179.069819,pipeline,1B2 Oil & Natural Gas
346,06/08/2021,32.559667,-103.51114,295.07476,pipeline,1B2 Oil & Natural Gas
347,22/10/2019,32.559667,-103.51114,295.07476,tank,1B2 Oil & Natural Gas
348,06/08/2021,32.1354668,-103.51114,270.8852946,pipeline,1B2 Oil & Natural Gas
349,22/10/2019,32.1354668,-103.51114,270.8852946,tank,1B2 Oil & Natural Gas
350,03/11/2019,32.809964,-104.16113,207.128334,pipeline,1B2 Oil & Natural Gas
351,26/10/2019,32.828727,-103.74448,142.555757,tank,1B2 Oil & Natural Gas
352,19/10/2019,31.2271909,-102.10527,262.006866,pipeline,1B2 Oil & Natural Gas
353,25/10/2019,31.53783,-103.30525,822.539784,tank,1B2 Oil & Natural Gas
354,31/10/2019,31.170299,-103.38481,159.665197,tank,1B2 Oil & Natural Gas
355,20/10/2019,31.8394815,-102.14006,129.469679,tank,1B2 Oil & Natural Gas
356,16/10/2019,32.30509,-103.9009,347.0804134,well,1B2 Oil & Natural Gas
357,10/10/2019,31.6952667,-102.15982,1190.64871,tank,1B2 Oil & Natural Gas
358,10/10/2019,31.542648,-101.70323,409.40012,compressor,1B2 Oil & Natural Gas
359,16/10/2019,31.943676,-103.03694,289.1021429,pipeline,1B2 Oil & Natural Gas
360,01/11/2019,31.495158,-102.63846,868.220061,compressor,1B2 Oil & Natural Gas
361,18/10/2019,32.4222222,-102.10808,121.541641,compressor,1B2 Oil & Natural Gas
362,07/10/2019,31.898184,-103.81995,389.5287254,tank,1B2 Oil & Natural Gas
363,01/11/2019,31.079794,-102.92236,978.238674,tank,1B2 Oil & Natural Gas
364,11/10/2019,31.699942,-104.14844,554.989454,tank,1B2 Oil & Natural Gas
365,20/10/2019,31.9586336,-102.16445,418.948015,tank,1B2 Oil & Natural Gas
366,19/10/2019,32.028687,-103.57077,838.404605,compressor,1B2 Oil & Natural Gas
367,22/10/2019,32.028687,-103.57077,838.404605,compressor,1B2 Oil & Natural Gas
368,22/10/2019,32.603957,-103.5377,129.547912,pipeline,1B2 Oil & Natural Gas
369,23/10/2019,32.622526,-103.25545,462.7141563,compressor,1B2 Oil & Natural Gas
370,25/10/2019,31.563652,-103.209,985.019317,compressor,1B2 Oil & Natural Gas
371,27/10/2019,32.354523,-104.04277,372.363967,tank,1B2 Oil & Natural Gas
372,10/10/2019,32.080947,-104.21809,707.5260027,tank,1B2 Oil & Natural Gas
373,27/10/2019,32.263489,-104.15007,76.0556206,compressor,1B2 Oil & Natural Gas
374,23/10/2019,31.935962,-103.40501,100.550253,well,1B2 Oil & Natural Gas
375,18/10/2019,32.394036,-102.02539,355.703158,well,1B2 Oil & Natural Gas
376,26/10/2019,32.434743,-104.1497,220.637442,well,1B2 Oil & Natural Gas
377,31/10/2019,31.327687,-103.13912,180.914281,pipeline,1B2 Oil & Natural Gas
378,25/10/2019,31.525811,-103.34244,1136.95855,tank,1B2 Oil & Natural Gas
379,01/11/2019,31.48778,-102.67076,141.042951,well,1B2 Oil & Natural Gas
380,31/10/2019,31.067842,-103.30351,137.234315,tank,1B2 Oil & Natural Gas
381,23/10/2019,31.935619,-103.04818,168.852058,pipeline,1B2 Oil & Natural Gas
382,27/10/2019,32.082901,-104.2041,190.269053,compressor,1B2 Oil & Natural Gas
383,10/10/2019,31.7226538,-101.3864,303.173357,pipeline,1B2 Oil & Natural Gas
384,23/10/2019,31.919306,-103.38866,43.9805195,well,1B2 Oil & Natural Gas
385,10/10/2019,31.6389799,-101.65741,218.38457,tank,1B2 Oil & Natural Gas
386,16/10/2019,32.3420793,-103.43126,536.284614,tank,1B2 Oil & Natural Gas
387,16/10/2019,32.2438005,-103.5492,441.177925,compressor,1B2 Oil & Natural Gas
388,17/10/2019,32.2438005,-103.5492,441.177925,tank,1B2 Oil & Natural Gas
389,16/10/2019,31.699738,-103.5492,68.16660357,compressor,1B2 Oil & Natural Gas
390,17/10/2019,31.699738,-103.5492,68.16660357,tank,1B2 Oil & Natural Gas
391,23/10/2019,31.9256719,-102.74617,84.9270747,compressor,1B2 Oil & Natural Gas
392,11/10/2019,31.763553,-103.82668,1034.41056,well,1B2 Oil & Natural Gas
393,01/11/2019,31.219489,-102.98221,201.874486,well,1B2 Oil & Natural Gas
394,20/10/2019,31.9902642,-101.87702,1190.72174,pipeline,1B2 Oil & Natural Gas
395,25/10/2019,31.320058,-103.65794,620.820505,tank,1B2 Oil & Natural Gas
396,10/10/2019,31.6388335,-101.65646,119.500331,tank,1B2 Oil & Natural Gas
397,03/11/2019,31.472872,-103.09859,123.994217,pipeline,1B2 Oil & Natural Gas
398,26/10/2019,32.567329,-104.121,246.653464,well,1B2 Oil & Natural Gas
399,27/10/2019,32.198407,-103.99654,114.141944,tank,1B2 Oil & Natural Gas
400,19/10/2019,31.322222,-102.1296,750.53813,pipeline,1B2 Oil & Natural Gas
401,11/10/2019,31.979591,-103.74603,210.999697,well,1B2 Oil & Natural Gas
402,22/10/2019,32.244342,-103.71154,335.728251,tank,1B2 Oil & Natural Gas
403,17/10/2019,32.244342,-103.71154,335.728251,tank,1B2 Oil & Natural Gas
404,23/10/2019,31.9260187,-102.73525,318.117948,tank,1B2 Oil & Natural Gas
405,21/10/2019,32.1888581,-102.13374,83.165407,well,1B2 Oil & Natural Gas
406,22/10/2019,32.306367,-103.93137,1644.70802,compressor,1B2 Oil & Natural Gas
407,02/11/2019,32.123073,-103.4022,512.259159,well,1B2 Oil & Natural Gas
408,03/11/2019,32.793674,-104.12329,298.184474,pipeline,1B2 Oil & Natural Gas
409,03/11/2019,32.793674,-104.12329,298.184474,pipeline,1B2 Oil & Natural Gas
410,03/11/2019,32.8843,-104.12329,237.80183,pipeline,1B2 Oil & Natural Gas
411,03/11/2019,32.8843,-104.12329,237.80183,pipeline,1B2 Oil & Natural Gas
412,18/10/2019,32.446916,-101.77055,292.196418,well,1B2 Oil & Natural Gas
413,11/10/2019,32.049446,-103.90989,224.439851,well,1B2 Oil & Natural Gas
414,27/10/2019,32.226384,-103.98485,162.337619,tank,1B2 Oil & Natural Gas
415,21/10/2019,32.150672,-101.43578,314.238228,tank,1B2 Oil & Natural Gas
416,23/10/2019,31.577028,-103.26399,55.3094651,well,1B2 Oil & Natural Gas
417,31/10/2019,31.281702,-103.08414,116.64752,compressor,1B2 Oil & Natural Gas
418,11/10/2019,31.908396,-103.85504,754.00167,tank,1B2 Oil & Natural Gas
419,03/10/2021,31.942912,-103.84551,1015.84576,compressor,1B2 Oil & Natural Gas
420,11/10/2019,31.942912,-103.84551,1015.84576,well,1B2 Oil & Natural Gas
421,03/10/2021,31.942912,-103.84551,1015.84576,compressor,1B2 Oil & Natural Gas
422,03/10/2021,31.8962445,-103.84551,59.5702371,compressor,1B2 Oil & Natural Gas
423,11/10/2019,31.8962445,-103.84551,59.5702371,well,1B2 Oil & Natural Gas
424,03/10/2021,31.8962445,-103.84551,59.5702371,compressor,1B2 Oil & Natural Gas
425,10/10/2019,31.4645216,-101.67106,538.265427,pipeline,1B2 Oil & Natural Gas
426,25/10/2019,31.584741,-102.9837,475.839244,pipeline,1B2 Oil & Natural Gas
427,19/10/2019,31.1505342,-101.84786,147.545506,,1B2 Oil & Natural Gas
428,17/10/2019,31.831702,-103.57883,314.9374531,well,1B2 Oil & Natural Gas
429,20/10/2019,31.950273,-102.18525,384.526334,well,1B2 Oil & Natural Gas
430,23/10/2019,31.733881,-103.2825,148.657629,tank,1B2 Oil & Natural Gas
431,27/10/2019,32.155639,-103.95217,265.831521,compressor,1B2 Oil & Natural Gas
432,23/10/2019,31.736991,-103.42558,144.809352,pipeline,1B2 Oil & Natural Gas
433,31/10/2019,31.006635,-103.49274,178.1356,well,1B2 Oil & Natural Gas
434,16/10/2019,31.912285,-103.80333,626.6273546,tank,1B2 Oil & Natural Gas
435,26/10/2019,32.4728,-104.13101,261.088539,pipeline,1B2 Oil & Natural Gas
436,25/10/2019,31.367023,-103.38711,712.175916,compressor,1B2 Oil & Natural Gas
437,10/10/2019,31.584071,-101.38756,502.687769,compressor,1B2 Oil & Natural Gas
438,13/10/2021,32.150641,-103.99593,198.267804,well,1B2 Oil & Natural Gas
439,27/10/2019,32.150641,-103.99593,198.267804,compressor,1B2 Oil & Natural Gas
440,13/10/2021,32.150641,-103.99593,198.267804,well,1B2 Oil & Natural Gas
441,13/10/2021,32.120945,-103.99593,219.245113,well,1B2 Oil & Natural Gas
442,27/10/2019,32.120945,-103.99593,219.245113,compressor,1B2 Oil & Natural Gas
443,13/10/2021,32.120945,-103.99593,219.245113,well,1B2 Oil & Natural Gas
444,23/10/2019,31.746402,-103.39872,50.091016,tank,1B2 Oil & Natural Gas
445,22/10/2019,32.375782,-103.82641,161.914753,well,1B2 Oil & Natural Gas
446,16/10/2019,32.28385,-103.46041,1004.7337,pipeline,1B2 Oil & Natural Gas
447,20/10/2019,31.8592427,-101.72182,176.60301,pipeline,1B2 Oil & Natural Gas
448,10/10/2019,31.5363518,-101.53456,442.924024,pipeline,1B2 Oil & Natural Gas
449,31/10/2019,31.27489,-103.10927,527.179854,processing,1B2 Oil & Natural Gas
450,25/10/2019,31.6165081,-102.99884,215.02566,compressor,1B2 Oil & Natural Gas
451,01/11/2019,31.079735,-102.92233,1229.46305,tank,1B2 Oil & Natural Gas
452,21/10/2019,32.276245,-101.67611,391.466084,compressor,1B2 Oil & Natural Gas
453,22/10/2019,32.048699,-103.89908,106.799079,tank,1B2 Oil & Natural Gas
454,31/10/2019,31.006695,-103.49287,139.825968,well,1B2 Oil & Natural Gas
455,17/10/2019,31.2681299,-103.97517,745.466335,tank,1B2 Oil & Natural Gas
456,27/10/2019,32.18651,-104.05176,76.0753885,pipeline,1B2 Oil & Natural Gas
457,22/10/2019,32.746129,-103.5432,636.840947,well,1B2 Oil & Natural Gas
458,21/10/2019,32.195598,-102.09885,211.026256,well,1B2 Oil & Natural Gas
459,17/10/2019,31.5456614,-103.41094,15.0295249,pipeline,1B2 Oil & Natural Gas
460,10/10/2019,31.7634702,-101.68005,113.581524,well,1B2 Oil & Natural Gas
461,23/10/2019,31.9389628,-103.04177,55.7103736,pipeline,1B2 Oil & Natural Gas
462,10/10/2019,31.538567,-101.59205,644.491258,well,1B2 Oil & Natural Gas
463,01/11/2019,31.190335,-102.99731,188.683721,pipeline,1B2 Oil & Natural Gas
464,17/10/2019,31.4993337,-103.52894,60.4217191,processing,1B2 Oil & Natural Gas
465,31/10/2019,31.065892,-103.41063,577.602117,well,1B2 Oil & Natural Gas
466,26/10/2019,32.624025,-103.87353,390.7216,well,1B2 Oil & Natural Gas
467,02/11/2019,31.930847,-103.62776,490.251111,well,1B2 Oil & Natural Gas
468,17/10/2019,32.267002,-104.08361,396.0378344,tank,1B2 Oil & Natural Gas
469,03/11/2019,31.353071,-103.11858,86.0353176,tank,1B2 Oil & Natural Gas
470,27/10/2019,32.09281,-103.95455,80.1147356,tank,1B2 Oil & Natural Gas
471,17/10/2019,31.998676,-104.07737,309.9498133,well,1B2 Oil & Natural Gas
472,10/10/2019,31.663762,-102.19575,223.230659,tank,1B2 Oil & Natural Gas
473,20/10/2019,31.058043,-101.86319,267.935245,well,1B2 Oil & Natural Gas
474,23/10/2019,31.852776,-103.54644,209.225509,well,1B2 Oil & Natural Gas
475,01/11/2019,31.276663,-102.62836,99.2812371,tank,1B2 Oil & Natural Gas
476,31/10/2019,31.199748,-103.11711,45.653351,tank,1B2 Oil & Natural Gas
477,27/10/2019,32.185256,-104.01345,152.745143,well,1B2 Oil & Natural Gas
478,31/10/2019,31.36331,-103.23964,99.3466056,compressor,1B2 Oil & Natural Gas
479,23/10/2019,31.577044,-103.26393,61.9113411,well,1B2 Oil & Natural Gas
480,19/10/2019,31.3166451,-101.45716,318.049504,well,1B2 Oil & Natural Gas
481,23/10/2019,31.825061,-103.46968,243.901405,well,1B2 Oil & Natural Gas
482,19/10/2019,31.132299,-101.41082,523.99091,pipeline,1B2 Oil & Natural Gas
483,22/10/2019,32.207566,-103.97883,467.4443784,tank,1B2 Oil & Natural Gas
484,23/10/2019,31.678966,-103.21238,400.133419,compressor,1B2 Oil & Natural Gas
485,22/10/2019,32.046926,-103.9396,191.201769,pipeline,1B2 Oil & Natural Gas
486,19/10/2019,32.046926,-103.9396,191.201769,pipeline,1B2 Oil & Natural Gas
487,19/10/2019,32.046926,-103.9396,191.201769,pipeline,1B2 Oil & Natural Gas
488,27/10/2019,32.046926,-103.9396,191.201769,pipeline,1B2 Oil & Natural Gas
489,22/10/2019,32.159313,-103.9396,81.6460399,pipeline,1B2 Oil & Natural Gas
490,19/10/2019,32.159313,-103.9396,81.6460399,pipeline,1B2 Oil & Natural Gas
491,19/10/2019,32.159313,-103.9396,81.6460399,pipeline,1B2 Oil & Natural Gas
492,27/10/2019,32.159313,-103.9396,81.6460399,pipeline,1B2 Oil & Natural Gas
493,25/10/2019,31.803145,-102.03187,1206.940638,tank,1B2 Oil & Natural Gas
494,10/10/2019,31.463173,-101.48811,313.295857,well,1B2 Oil & Natural Gas
495,08/10/2019,32.101206,-101.84171,1178.445969,tank,1B2 Oil & Natural Gas
496,23/10/2019,31.904606,-103.03968,338.039767,pipeline,1B2 Oil & Natural Gas
497,11/10/2019,32.0490343,-103.90398,335.232088,tank,1B2 Oil & Natural Gas
498,25/10/2019,31.574124,-102.99251,517.166329,well,1B2 Oil & Natural Gas
499,25/10/2019,31.329515,-103.50517,470.008805,processing,1B2 Oil & Natural Gas
500,03/11/2019,31.666751,-102.59086,362.590317,tank,1B2 Oil & Natural Gas
501,25/10/2019,31.564945,-103.18048,493.226906,well,1B2 Oil & Natural Gas
502,27/10/2019,32.172457,-104.07472,88.493572,compressor,1B2 Oil & Natural Gas
503,10/10/2019,31.6995741,-102.10421,3132.15106,pipeline,1B2 Oil & Natural Gas
504,31/10/2019,31.25569,-103.36087,130.325824,well,1B2 Oil & Natural Gas
505,16/10/2019,31.851133,-103.46897,231.7614269,tank,1B2 Oil & Natural Gas
506,22/10/2019,32.632397,-103.33221,112.419181,tank,1B2 Oil & Natural Gas
507,10/10/2019,31.468175,-102.08714,201.491225,pipeline,1B2 Oil & Natural Gas
508,19/10/2019,31.4175117,-102.16486,1454.31878,processing,1B2 Oil & Natural Gas
509,01/11/2019,31.488985,-102.59557,97.345533,well,1B2 Oil & Natural Gas
510,26/10/2019,32.82936,-103.90504,257.771069,tank,1B2 Oil & Natural Gas
511,10/10/2019,31.6548634,-102.12775,387.125355,pipeline,1B2 Oil & Natural Gas
512,01/11/2019,31.241452,-102.76589,143.398033,pipeline,1B2 Oil & Natural Gas
513,19/10/2019,31.316499,-101.44863,368.371187,well,1B2 Oil & Natural Gas
514,31/10/2019,31.282343,-103.36153,119.01572,well,1B2 Oil & Natural Gas
515,11/10/2019,31.93052,-103.62781,2007.49636,compressor,1B2 Oil & Natural Gas
516,02/11/2019,32.057725,-103.5333,222.442751,compressor,1B2 Oil & Natural Gas
517,22/10/2019,32.042706,-103.94707,1698.04822,well,1B2 Oil & Natural Gas
518,31/10/2019,31.200055,-103.11746,85.2461379,tank,1B2 Oil & Natural Gas
519,10/10/2019,31.638211,-101.91385,260.592075,pipeline,1B2 Oil & Natural Gas
520,07/10/2019,32.092978,-103.94826,640.2567866,well,1B2 Oil & Natural Gas
521,25/10/2019,31.720458,-102.94314,484.516218,well,1B2 Oil & Natural Gas
522,26/10/2019,32.876336,-103.68752,834.62134,well,1B2 Oil & Natural Gas
523,31/10/2019,31.2058189,-103.4479,42.2824182,well,1B2 Oil & Natural Gas
524,27/10/2019,32.255626,-103.98196,224.40319,tank,1B2 Oil & Natural Gas
525,11/10/2019,32.06499,-103.88242,633.135315,compressor,1B2 Oil & Natural Gas
526,22/10/2019,32.755378,-103.42071,236.30616,tank,1B2 Oil & Natural Gas
527,23/10/2019,31.828503,-103.51377,138.981865,pipeline,1B2 Oil & Natural Gas
528,12/10/2019,32.558465,-104.56183,197.223869,pipeline,1B2 Oil & Natural Gas
529,11/10/2019,32.035085,-103.68649,443.005938,tank,1B2 Oil & Natural Gas
530,11/10/2019,31.678647,-104.12867,1569.2176,tank,1B2 Oil & Natural Gas
531,16/10/2019,32.26827,-103.99258,485.4279024,well,1B2 Oil & Natural Gas
532,26/10/2019,32.830092,-103.89483,71.0888791,well,1B2 Oil & Natural Gas
533,22/10/2019,32.552395,-103.49601,647.206956,well,1B2 Oil & Natural Gas
534,01/11/2019,31.483745,-102.68021,123.603708,pipeline,1B2 Oil & Natural Gas
535,20/10/2019,31.087769,-101.34025,1927.80692,pipeline,1B2 Oil & Natural Gas
536,02/11/2019,32.351598,-103.09776,110.556387,pipeline,1B2 Oil & Natural Gas
537,20/10/2019,31.982263,-101.78316,272.733199,pipeline,1B2 Oil & Natural Gas
538,10/10/2019,31.624979,-102.04516,189.4149,tank,1B2 Oil & Natural Gas
539,26/10/2019,32.720686,-104.05555,234.316552,tank,1B2 Oil & Natural Gas
540,31/10/2019,31.255589,-103.36083,119.573777,well,1B2 Oil & Natural Gas
541,27/10/2019,32.26074,-104.1537,75.4779758,processing,1B2 Oil & Natural Gas
542,19/10/2019,31.164131,-101.78475,6182.16656,tank,1B2 Oil & Natural Gas
543,19/10/2019,31.395219,-101.46958,501.41196,pipeline,1B2 Oil & Natural Gas
544,31/10/2019,31.182129,-103.3682,485.915581,pipeline,1B2 Oil & Natural Gas
545,31/10/2019,31.239872,-103.44597,124.194291,compressor,1B2 Oil & Natural Gas
546,23/10/2019,31.958173,-103.40453,112.835654,well,1B2 Oil & Natural Gas
547,27/10/2019,32.31382,-104.13592,292.941113,processing,1B2 Oil & Natural Gas
548,01/11/2019,31.578642,-102.4163,282.295728,pipeline,1B2 Oil & Natural Gas
549,23/10/2019,31.884765,-103.00452,258.935078,tank,1B2 Oil & Natural Gas
550,23/10/2019,31.760801,-102.95392,68.530924,tank,1B2 Oil & Natural Gas
551,02/11/2019,31.855328,-103.5666,116.851813,tank,1B2 Oil & Natural Gas
552,26/09/2019,31.740345,-103.63396,108.1804592,compressor,1B2 Oil & Natural Gas
553,10/10/2019,31.531619,-101.99763,365.07341,tank,1B2 Oil & Natural Gas
554,31/10/2019,31.115046,-103.201,231.853295,well,1B2 Oil & Natural Gas
555,22/10/2019,31.96981,-103.47576,574.1778226,tank,1B2 Oil & Natural Gas
556,01/11/2019,31.4453882,-102.60229,67.6263155,pipeline,1B2 Oil & Natural Gas
557,16/10/2019,32.2372728,-103.91386,245.716843,tank,1B2 Oil & Natural Gas
558,26/10/2019,32.645104,-104.15795,256.683288,tank,1B2 Oil & Natural Gas
559,21/10/2019,32.275566,-101.95312,427.83589,tank,1B2 Oil & Natural Gas
560,11/10/2019,31.585613,-104.06802,1550.77178,compressor,1B2 Oil & Natural Gas
561,11/10/2019,31.8374459,-104.0123,1352.12084,tank,1B2 Oil & Natural Gas
562,23/10/2019,31.974837,-103.14957,91.975987,tank,1B2 Oil & Natural Gas
563,31/10/2019,31.336535,-103.2004,186.168231,pipeline,1B2 Oil & Natural Gas
564,31/10/2019,31.27374,-103.19464,143.272037,well,1B2 Oil & Natural Gas
565,10/10/2019,31.6346094,-101.60408,276.69757,well,1B2 Oil & Natural Gas
566,19/10/2019,31.210173,-101.36736,288.984427,tank,1B2 Oil & Natural Gas
567,01/11/2019,31.538672,-102.60932,1034.63536,tank,1B2 Oil & Natural Gas
568,27/10/2019,32.243001,-104.0353,224.392576,compressor,1B2 Oil & Natural Gas
569,10/10/2019,31.5936955,-101.50414,536.456215,tank,1B2 Oil & Natural Gas
570,19/10/2019,31.423484,-101.55237,408.025529,pipeline,1B2 Oil & Natural Gas
571,11/10/2019,31.66647,-103.98023,2192.1279,,1B2 Oil & Natural Gas
572,10/10/2019,31.5875928,-101.39703,705.862168,tank,1B2 Oil & Natural Gas
573,10/10/2019,31.8259,-102.06674,3612.97088,tank,1B2 Oil & Natural Gas
574,21/10/2019,32.212118,-101.91323,115.867839,compressor,1B2 Oil & Natural Gas
575,17/10/2019,31.6323969,-103.43286,31.316133,tank,1B2 Oil & Natural Gas
576,22/10/2019,32.115457,-103.62176,634.584435,compressor,1B2 Oil & Natural Gas
577,22/10/2019,32.115457,-103.62176,634.584435,compressor,1B2 Oil & Natural Gas
578,22/10/2019,32.115449,-103.62176,494.784872,compressor,1B2 Oil & Natural Gas
579,22/10/2019,32.115449,-103.62176,494.784872,compressor,1B2 Oil & Natural Gas
580,01/11/2019,31.281282,-103.08436,253.620337,compressor,1B2 Oil & Natural Gas
581,07/10/2019,31.799597,-103.62861,488.2973307,compressor,1B2 Oil & Natural Gas
582,22/10/2019,32.652455,-103.71263,947.581517,tank,1B2 Oil & Natural Gas
583,10/10/2019,31.5058732,-102.0959,187.870523,well,1B2 Oil & Natural Gas
584,25/10/2019,31.508069,-103.35846,290.86317,compressor,1B2 Oil & Natural Gas
585,08/10/2021,32.243748,-101.90534,528.789239,processing,1B2 Oil & Natural Gas
